step,node_id,base_weight,is_selected,action_taken,correlated_action_taken,num_selected_neighbors,weights_of_selected_neighbors,corrs_with_selected_neighbors,max_corr_to_selected_neighbor,weight_of_highest_corr_neighbor,logical_outcome,corr_logical_outcome
15988,164,5.0099363,0.0,-0.2641679,-0.35563165,1,[np.float32(4.951692)],[np.float32(0.032502197)],0.032502197,5.184434,fixed,fixed
15988,169,6.088874,0.0,-0.3512992,-0.73750734,2,"[np.float32(5.2083592), np.float32(4.5525913)]","[np.float32(0.07279101), np.float32(0.17459728)]",0.17459728,4.5525913,fixed,fixed
15988,170,6.088501,0.0,-0.30864835,-0.34843796,1,[np.float32(4.5525913)],[np.float32(0.022736935)],0.022736935,4.5525913,fixed,fixed
15988,172,5.0934668,0.0,-0.3624286,-0.5748169,3,"[np.float32(5.2083592), np.float32(4.5525913), np.float32(4.951692)]","[np.float32(0.087324865), np.float32(0.093068875), np.float32(0.07544661)]",0.093068875,6.9761195,fixed,fixed
15988,174,6.214031,0.0,-0.3213735,-0.5984612,1,[np.float32(4.5525913)],[np.float32(0.08361014)],0.08361014,5.284512,fixed,fixed
15988,176,6.088874,0.0,-0.3115024,-0.6336149,1,[np.float32(4.5525913)],[np.float32(0.105595194)],0.105595194,5.284512,fixed,fixed
15988,179,5.184434,0.0,-0.28054044,-0.53716046,1,[np.float32(4.951692)],[np.float32(0.079511344)],0.079511344,6.9761195,fixed,fixed
15988,187,5.4253707,0.0,-0.27580303,-0.4387185,2,"[np.float32(4.5525913), np.float32(4.951692)]","[np.float32(0.032927886), np.float32(0.042770606)]",0.042770606,5.0934668,fixed,fixed
15988,197,6.7248263,0.0,-0.3631013,-0.90187836,1,[np.float32(5.0934668)],[np.float32(0.21994561)],0.21994561,5.0934668,fixed,fixed
15988,198,5.5545464,0.0,-0.28331918,-0.49392095,1,[np.float32(5.0934668)],[np.float32(0.050411604)],0.050411604,5.0934668,fixed,fixed
15988,205,5.184434,0.0,-0.27484396,-0.41989845,1,[np.float32(5.0934668)],[np.float32(0.04016033)],0.04016033,6.7248263,fixed,fixed
15988,208,7.5358305,0.0,-0.386876,-0.8901777,1,[np.float32(5.0934668)],[np.float32(0.14657553)],0.14657553,5.0934668,fixed,fixed
15988,209,5.4253707,0.0,-0.28575772,-0.32496184,1,[np.float32(5.0934668)],[np.float32(0.020732379)],0.020732379,8.228977,fixed,fixed
15988,215,7.5358305,0.0,-0.3866004,-0.7470538,1,[np.float32(5.0934668)],[np.float32(0.07239285)],0.07239285,7.5358305,fixed,fixed
15988,216,6.214031,0.0,-0.3212683,-0.71150875,1,[np.float32(5.0934668)],[np.float32(0.111585006)],0.111585006,5.0934668,fixed,fixed
15988,221,5.0934668,0.0,-0.2881208,-0.5496383,1,[np.float32(5.0934668)],[np.float32(0.08184193)],0.08184193,6.7248263,fixed,fixed
15988,222,7.1303654,0.0,-0.362206,-0.8090847,1,[np.float32(5.0934668)],[np.float32(0.11897195)],0.11897195,5.0934668,fixed,fixed
15988,256,5.284512,0.0,-0.30142686,-0.47274256,1,[np.float32(4.5525913)],[np.float32(0.0667954)],0.0667954,6.088874,fixed,fixed
63426,30,4.5525913,0.0,-0.25270212,-0.36317652,1,[np.float32(5.4253707)],[np.float32(0.032927886)],0.032927886,6.214031,fixed,fixed
63426,60,4.951692,0.0,-0.2660076,-0.44299668,1,[np.float32(5.4253707)],[np.float32(0.042770606)],0.042770606,5.2083592,fixed,fixed
63426,75,5.0934668,0.0,-0.2900739,-1.0186926,1,[np.float32(7.5358305)],[np.float32(0.14657553)],0.14657553,6.5241694,fixed,fixed
63426,86,5.184434,0.0,-0.27328753,-0.81727105,1,[np.float32(7.5358305)],[np.float32(0.07588504)],0.07588504,6.7248263,fixed,fixed
63426,122,5.877573,0.0,-0.30737692,-1.1755139,1,[np.float32(6.7248263)],[np.float32(0.32661414)],0.32661414,6.7248263,fixed,fixed
63426,127,6.842684,0.0,-0.3449962,-0.534488,1,[np.float32(5.4253707)],[np.float32(0.028767666)],0.028767666,7.5358305,fixed,fixed
63426,144,5.877573,0.0,-0.28977045,-0.56743723,1,[np.float32(5.4253707)],[np.float32(0.053859804)],0.053859804,6.9761195,fixed,fixed
63426,145,7.5358305,0.0,-0.38405874,-0.8148468,1,[np.float32(5.4253707)],[np.float32(0.08591343)],0.08591343,7.5358305,fixed,fixed
63426,146,6.842684,0.0,-0.3449962,-0.534488,1,[np.float32(5.4253707)],[np.float32(0.028767666)],0.028767666,7.5358305,fixed,fixed
63426,148,5.877573,0.0,-0.31203172,-0.56743723,1,[np.float32(5.4253707)],[np.float32(0.053859804)],0.053859804,6.7248263,fixed,fixed
63426,172,5.0934668,0.0,-0.3193303,-0.6233157,1,[np.float32(5.4253707)],[np.float32(0.098482996)],0.098482996,6.9761195,fixed,fixed
63426,177,5.877573,0.0,-0.31159538,-1.1755139,1,[np.float32(6.7248263)],[np.float32(0.32661414)],0.32661414,6.7248263,fixed,fixed
63426,180,5.0934668,0.0,-0.27756327,-0.49886718,1,[np.float32(5.5545464)],[np.float32(0.050411604)],0.050411604,6.7248263,fixed,fixed
63426,238,5.0934668,0.0,-0.27927968,-0.49127245,1,[np.float32(6.214031)],[np.float32(0.034869)],0.034869,6.7248263,fixed,fixed
63426,256,5.284512,0.0,-0.2958046,-0.7800325,1,[np.float32(6.214031)],[np.float32(0.123305775)],0.123305775,6.088874,fixed,fixed
63426,264,5.877573,0.0,-0.31202784,-0.5097877,1,[np.float32(5.5545464)],[np.float32(0.037488364)],0.037488364,6.7248263,fixed,fixed
63426,266,7.5358305,0.0,-0.39076233,-0.83409786,1,[np.float32(6.214031)],[np.float32(0.06367433)],0.06367433,8.228977,fixed,fixed
63426,289,5.5545464,0.0,-0.29202616,-0.437841,1,[np.float32(6.214031)],[np.float32(0.021325735)],0.021325735,8.228977,fixed,fixed
63426,291,5.877573,0.0,-0.31411156,-0.5024463,1,[np.float32(6.214031)],[np.float32(0.025936576)],0.025936576,6.7248263,fixed,fixed
63426,316,6.842684,0.0,-0.3419693,-0.56064147,1,[np.float32(5.5545464)],[np.float32(0.030949712)],0.030949712,7.5358305,fixed,fixed
63426,345,7.5358305,0.0,-0.37651792,-0.69927084,1,[np.float32(5.5545464)],[np.float32(0.045181643)],0.045181643,7.5358305,fixed,fixed
63426,346,6.214031,0.0,-0.30887607,-0.43491095,1,[np.float32(5.5545464)],[np.float32(0.021325735)],0.021325735,4.45615,fixed,fixed
63426,368,5.284512,0.0,-0.32664132,-0.9479989,1,[np.float32(6.214031)],[np.float32(0.22865157)],0.22865157,6.088874,fixed,fixed
87724,105,6.088874,0.0,-0.29965883,-0.8152388,1,[np.float32(6.088874)],[np.float32(0.11587737)],0.11587737,4.5525913,broken,broken
87724,107,5.284512,0.0,-0.2789491,-0.9614452,1,[np.float32(6.088874)],[np.float32(0.2540094)],0.2540094,6.088874,broken,broken
87724,164,5.0099363,0.0,-0.26284623,-0.42434192,1,[np.float32(5.977319)],[np.float32(0.028617572)],0.028617572,5.184434,broken,broken
87724,165,5.0934668,0.0,-0.27596828,-0.441048,2,"[np.float32(5.977319), np.float32(5.877573)]","[np.float32(0.03016363), np.float32(0.028311158)]",0.03016363,6.7248263,broken,broken
87724,185,5.877573,0.0,-0.31161696,-0.5978693,1,[np.float32(5.977319)],[np.float32(0.04764821)],0.04764821,6.7248263,broken,broken
87724,221,5.0934668,0.0,-0.2816911,-0.61615735,1,[np.float32(6.088874)],[np.float32(0.06837011)],0.06837011,6.7248263,broken,broken
87724,226,5.284512,0.0,-0.29426068,-0.8216146,1,[np.float32(6.088874)],[np.float32(0.15505402)],0.15505402,6.088874,broken,broken
87724,249,6.842684,0.0,-0.3416311,-0.8561001,1,[np.float32(5.877573)],[np.float32(0.11442152)],0.11442152,7.5358305,broken,broken
87724,252,5.877573,0.0,-0.3067465,-0.43335372,1,[np.float32(5.877573)],[np.float32(0.02113925)],0.02113925,6.7248263,broken,broken
87724,254,8.228977,0.0,-0.42483938,-0.90363455,1,[np.float32(5.877573)],[np.float32(0.07651761)],0.07651761,7.5358305,broken,broken
87724,271,5.877573,0.0,-0.30795157,-0.43335372,1,[np.float32(5.877573)],[np.float32(0.02113925)],0.02113925,6.7248263,broken,broken
87724,278,5.5545464,0.0,-0.29121965,-0.51231617,1,[np.float32(5.877573)],[np.float32(0.037488364)],0.037488364,7.5358305,broken,broken
87724,281,5.0934668,0.0,-0.27905145,-0.42010027,1,[np.float32(5.877573)],[np.float32(0.028311158)],0.028311158,6.7248263,broken,broken
87724,298,5.877573,0.0,-0.31332672,-0.43335372,1,[np.float32(5.877573)],[np.float32(0.02113925)],0.02113925,6.7248263,broken,broken
87724,336,6.088874,0.0,-0.31153047,-0.8152388,1,[np.float32(6.088874)],[np.float32(0.11587737)],0.11587737,5.284512,broken,broken
87724,357,6.7248263,0.0,-0.40292007,-1.0856797,1,[np.float32(5.877573)],[np.float32(0.32661414)],0.32661414,5.877573,broken,broken
87724,359,5.4253707,0.0,-0.29405752,-0.57263744,1,[np.float32(5.877573)],[np.float32(0.053859804)],0.053859804,7.5358305,broken,broken
87724,360,7.5358305,0.0,-0.39844033,-0.76500523,1,[np.float32(5.877573)],[np.float32(0.053509373)],0.053509373,6.842684,broken,broken
87724,361,6.842684,0.0,-0.36602798,-0.8561001,1,[np.float32(5.877573)],[np.float32(0.11442152)],0.11442152,7.5358305,broken,broken
87724,362,7.5358305,0.0,-0.39331084,-0.76500523,2,"[np.float32(5.877573), np.float32(5.877573)]","[np.float32(0.053509373), np.float32(0.053509373)]",0.053509373,7.5358305,broken,broken
87724,380,6.842684,0.0,-0.34148067,-0.8561001,1,[np.float32(5.877573)],[np.float32(0.11442152)],0.11442152,7.5358305,broken,broken
87724,383,6.088874,0.0,-0.3183139,-0.4756139,1,[np.float32(5.877573)],[np.float32(0.02407378)],0.02407378,6.7248263,broken,broken
87724,391,7.5358305,0.0,-0.39302427,-0.76500523,1,[np.float32(5.877573)],[np.float32(0.053509373)],0.053509373,8.228977,broken,broken
87724,405,5.0934668,0.0,-0.27573115,-1.0186926,1,[np.float32(6.5241694)],[np.float32(0.24319017)],0.24319017,6.5241694,broken,broken
87724,409,5.4253707,0.0,-0.2886781,-0.57263744,1,[np.float32(5.877573)],[np.float32(0.053859804)],0.053859804,8.228977,broken,broken
87724,410,6.088874,0.0,-0.32384902,-0.4756139,1,[np.float32(5.877573)],[np.float32(0.02407378)],0.02407378,6.7248263,broken,broken
87724,430,4.8111362,0.0,-0.26461023,-0.60442805,1,[np.float32(5.877573)],[np.float32(0.07992371)],0.07992371,6.18106,broken,broken
87724,445,4.5525913,0.0,-0.26887774,-0.31192517,1,[np.float32(5.877573)],[np.float32(0.019440975)],0.019440975,6.088874,broken,broken
87724,452,4.8111362,0.0,-0.26114464,-0.60442805,1,[np.float32(5.877573)],[np.float32(0.07992371)],0.07992371,6.18106,broken,broken
87724,462,6.9761195,0.0,-0.40861523,-1.0739117,1,[np.float32(5.877573)],[np.float32(0.28801104)],0.28801104,5.877573,broken,broken
87724,463,5.0301485,0.0,-0.26319364,-0.4074366,1,[np.float32(5.877573)],[np.float32(0.02717884)],0.02717884,5.366584,broken,broken
87724,481,5.366584,0.0,-0.2872808,-0.77277994,1,[np.float32(6.5241694)],[np.float32(0.0998975)],0.0998975,5.0301485,broken,broken
88317,48,4.5525913,0.0,-0.25209412,-0.48351043,1,[np.float32(5.284512)],[np.float32(0.0667954)],0.0667954,6.088874,fixed,fixed
88317,57,4.45615,0.0,-0.24854079,-0.3141614,1,[np.float32(5.284512)],[np.float32(0.027684145)],0.027684145,6.7248263,fixed,fixed
88317,99,6.214031,0.0,-0.3034005,-0.75246465,1,[np.float32(5.284512)],[np.float32(0.123305775)],0.123305775,4.5525913,fixed,fixed
88317,102,5.0934668,0.0,-0.28133404,-0.44162473,1,[np.float32(5.284512)],[np.float32(0.04278246)],0.04278246,6.7248263,fixed,fixed
88317,105,6.088874,0.0,-0.29965883,-0.79076695,1,[np.float32(5.284512)],[np.float32(0.15505402)],0.15505402,4.5525913,fixed,fixed
88317,107,5.284512,1.0,-0.3639552,-0.9479989,1,[np.float32(6.214031)],[np.float32(0.22865157)],0.22865157,6.088874,fixed,fixed
88317,108,6.088501,0.0,-0.30906114,-0.49652252,1,[np.float32(5.284512)],[np.float32(0.03622828)],0.03622828,5.284512,fixed,fixed
88317,109,7.5358305,0.0,-0.39177242,-0.93009746,1,[np.float32(5.284512)],[np.float32(0.1614404)],0.1614404,5.284512,fixed,fixed
88317,135,5.877573,0.0,-0.3065211,-0.5024463,1,[np.float32(6.214031)],[np.float32(0.025936576)],0.025936576,6.7248263,fixed,fixed
88317,136,5.786329,0.0,-0.29402062,-0.4360881,1,[np.float32(5.284512)],[np.float32(0.030146634)],0.030146634,8.228977,fixed,fixed
88317,161,5.877573,0.0,-0.31340423,-0.7864393,1,[np.float32(7.5358305)],[np.float32(0.053509373)],0.053509373,6.7248263,fixed,fixed
88317,165,5.0934668,0.0,-0.27596828,-0.49127245,1,[np.float32(6.214031)],[np.float32(0.034869)],0.034869,6.7248263,fixed,fixed
88317,218,6.214031,1.0,-0.39006743,-0.8885271,1,[np.float32(5.284512)],[np.float32(0.22865157)],0.22865157,5.284512,fixed,fixed
88317,221,5.0934668,0.0,-0.28465033,-0.44162473,1,[np.float32(5.284512)],[np.float32(0.04278246)],0.04278246,6.7248263,fixed,fixed
88317,223,5.5545464,0.0,-0.29273838,-0.437841,1,[np.float32(6.214031)],[np.float32(0.021325735)],0.021325735,8.228977,fixed,fixed
88317,224,6.088874,0.0,-0.33699018,-0.90315497,1,[np.float32(5.284512)],[np.float32(0.2540094)],0.2540094,5.284512,fixed,fixed
88317,225,7.5358305,0.0,-0.41354778,-0.83409786,1,[np.float32(6.214031)],[np.float32(0.06367433)],0.06367433,8.228977,fixed,fixed
88317,226,5.284512,0.0,-0.30809864,-0.7800325,2,"[np.float32(5.284512), np.float32(6.214031)]","[np.float32(0.10120408), np.float32(0.123305775)]",0.123305775,6.088874,fixed,fixed
88317,255,7.5358305,0.0,-0.4363976,-1.1180909,1,[np.float32(7.5358305)],[np.float32(0.12459149)],0.12459149,8.228977,fixed,fixed
88317,272,5.786329,0.0,-0.32715207,-0.93765,1,[np.float32(7.5358305)],[np.float32(0.10332351)],0.10332351,7.5358305,fixed,fixed
88317,273,7.5358305,0.0,-0.42435977,-1.1180909,1,[np.float32(7.5358305)],[np.float32(0.12459149)],0.12459149,6.842684,fixed,fixed
88317,295,5.877573,0.0,-0.31848228,-0.7864393,1,[np.float32(7.5358305)],[np.float32(0.053509373)],0.053509373,6.7248263,fixed,fixed
88317,298,5.877573,0.0,-0.31204006,-1.1755139,1,[np.float32(6.7248263)],[np.float32(0.32661414)],0.32661414,6.7248263,fixed,fixed
88317,304,5.184434,0.0,-0.2836617,-0.58774126,1,[np.float32(5.184434)],[np.float32(0.09065181)],0.09065181,6.7248263,fixed,fixed
88317,332,6.842684,0.0,-0.3420509,-0.9019066,1,[np.float32(6.088874)],[np.float32(0.12746923)],0.12746923,7.5358305,fixed,fixed
88317,338,4.5525913,0.0,-0.25667337,-0.9105175,1,[np.float32(8.228977)],[np.float32(0.078724585)],0.078724585,6.214031,fixed,fixed
88317,355,7.5358305,0.0,-0.38164303,-0.8083099,1,[np.float32(6.088874)],[np.float32(0.059698556)],0.059698556,7.5358305,fixed,fixed
88317,358,5.877573,0.0,-0.31177425,-0.47665843,1,[np.float32(6.088874)],[np.float32(0.02407378)],0.02407378,6.9761195,fixed,fixed
88317,365,5.786329,0.0,-0.29954758,-0.69063556,1,[np.float32(6.088874)],[np.float32(0.07359712)],0.07359712,6.088874,fixed,fixed
88317,367,7.5358305,0.0,-0.42734984,-0.8083099,1,[np.float32(6.088874)],[np.float32(0.059698556)],0.059698556,8.228977,fixed,fixed
88317,389,5.877573,0.0,-0.31466538,-0.47665843,1,[np.float32(6.088874)],[np.float32(0.02407378)],0.02407378,6.9761195,fixed,fixed
88317,392,5.877573,0.0,-0.29368195,-0.726369,1,[np.float32(5.184434)],[np.float32(0.13178323)],0.13178323,5.184434,fixed,fixed
88317,410,6.088874,0.0,-0.3223732,-0.47617355,1,[np.float32(5.184434)],[np.float32(0.034148183)],0.034148183,6.7248263,fixed,fixed
88317,415,8.228977,0.0,-0.41414052,-0.90419424,1,[np.float32(5.184434)],[np.float32(0.10851108)],0.10851108,5.184434,fixed,fixed
88317,417,7.1303654,0.0,-0.36523888,-0.82803977,1,[np.float32(5.184434)],[np.float32(0.12464258)],0.12464258,5.184434,fixed,fixed
88317,418,5.625983,0.0,-0.2857754,-0.3835954,1,[np.float32(5.184434)],[np.float32(0.025467675)],0.025467675,5.184434,fixed,fixed
88317,428,4.8111362,0.0,-0.25982937,-0.9622265,1,[np.float32(8.228977)],[np.float32(0.089805946)],0.089805946,6.18106,fixed,fixed
88317,431,6.7248263,0.0,-0.42668712,-1.141098,1,[np.float32(6.088874)],[np.float32(0.36320382)],0.36320382,6.088874,fixed,fixed
88317,434,5.977319,0.0,-0.30587333,-0.6413911,1,[np.float32(6.088874)],[np.float32(0.05349227)],0.05349227,6.088874,fixed,fixed
88317,435,6.842684,0.0,-0.34982926,-0.8144641,1,[np.float32(6.088874)],[np.float32(0.08446663)],0.08446663,4.8111362,fixed,fixed
88317,452,4.8111362,0.0,-0.26060268,-0.51308167,1,[np.float32(5.184434)],[np.float32(0.07331457)],0.07331457,6.18106,fixed,fixed
88317,463,5.0301485,0.0,-0.26352468,-0.40799633,1,[np.float32(5.184434)],[np.float32(0.038555223)],0.038555223,5.366584,fixed,fixed
88317,470,4.8615465,0.0,-0.2762764,-0.75370705,1,[np.float32(5.184434)],[np.float32(0.2086917)],0.2086917,5.184434,fixed,fixed
88317,481,5.366584,0.0,-0.28233662,-0.47528338,1,[np.float32(5.184434)],[np.float32(0.04756625)],0.04756625,5.0301485,fixed,fixed
88317,482,6.9761195,0.0,-0.37716946,-0.91677856,1,[np.float32(5.184434)],[np.float32(0.20308375)],0.20308375,5.184434,fixed,fixed
88317,485,5.487917,0.0,-0.28155696,-0.64843786,1,[np.float32(5.184434)],[np.float32(0.10704957)],0.10704957,4.8615465,fixed,fixed
131068,86,5.184434,0.0,-0.27328753,-1.036886,1,[np.float32(6.7248263)],[np.float32(0.23030394)],0.23030394,6.7248263,fixed,fixed
131068,120,5.0934668,0.0,-0.27923864,-0.5496383,1,[np.float32(5.0934668)],[np.float32(0.08184193)],0.08184193,6.7248263,fixed,fixed
131068,122,5.877573,0.0,-0.30737692,-1.1755139,1,[np.float32(6.7248263)],[np.float32(0.32661414)],0.32661414,6.7248263,fixed,fixed
131068,148,5.877573,0.0,-0.31203172,-1.1755139,2,"[np.float32(6.7248263), np.float32(5.0934668)]","[np.float32(0.32661414), np.float32(0.028311158)]",0.32661414,6.7248263,fixed,fixed
131068,177,5.877573,0.0,-0.31159538,-1.1755139,1,[np.float32(6.7248263)],[np.float32(0.32661414)],0.32661414,6.7248263,fixed,fixed
131068,233,7.5358305,0.0,-0.37652966,-0.7470538,1,[np.float32(5.0934668)],[np.float32(0.07239285)],0.07239285,7.5358305,fixed,fixed
131068,234,6.214031,0.0,-0.30974373,-0.84472907,1,[np.float32(5.0934668)],[np.float32(0.20743524)],0.20743524,5.0934668,fixed,fixed
131068,256,5.284512,0.0,-0.29893613,-0.43991408,1,[np.float32(5.0934668)],[np.float32(0.04278246)],0.04278246,6.088874,fixed,fixed
131068,258,7.1303654,0.0,-0.36319205,-0.8090847,1,[np.float32(5.0934668)],[np.float32(0.11897195)],0.11897195,5.0934668,fixed,fixed
131068,259,5.786329,0.0,-0.30607808,-0.5402774,1,[np.float32(5.0934668)],[np.float32(0.05768841)],0.05768841,8.228977,fixed,fixed
131068,260,7.5358305,0.0,-0.37033364,-0.7470538,1,[np.float32(5.0934668)],[np.float32(0.07239285)],0.07239285,5.284512,fixed,fixed
131068,264,5.877573,0.0,-0.31376785,-0.41540232,1,[np.float32(5.0934668)],[np.float32(0.028311158)],0.028311158,6.7248263,fixed,fixed
131068,288,6.214031,0.0,-0.3095229,-0.48269397,1,[np.float32(5.0934668)],[np.float32(0.034869)],0.034869,5.284512,fixed,fixed
131068,312,5.977319,0.0,-0.30240175,-0.43535146,1,[np.float32(5.0934668)],[np.float32(0.03016363)],0.03016363,5.877573,fixed,fixed
131068,313,5.0099363,0.0,-0.265015,-0.38499895,1,[np.float32(5.0934668)],[np.float32(0.03582518)],0.03582518,5.184434,fixed,fixed
131068,314,7.5358305,0.0,-0.3886319,-0.8901777,1,[np.float32(5.0934668)],[np.float32(0.14657553)],0.14657553,5.0934668,fixed,fixed
131068,341,6.7248263,0.0,-0.36434737,-0.90187836,1,[np.float32(5.0934668)],[np.float32(0.21994561)],0.21994561,5.0934668,fixed,fixed
131068,342,5.977319,0.0,-0.30449995,-0.5784754,1,[np.float32(5.0934668)],[np.float32(0.06426283)],0.06426283,5.0934668,fixed,fixed
131068,345,7.5358305,0.0,-0.3882066,-0.7470538,1,[np.float32(5.0934668)],[np.float32(0.07239285)],0.07239285,7.5358305,fixed,fixed
131068,346,6.214031,0.0,-0.32539797,-0.71150875,1,[np.float32(5.0934668)],[np.float32(0.111585006)],0.111585006,4.45615,fixed,fixed
131068,350,4.45615,0.0,-0.25906676,-0.42217493,1,[np.float32(5.0934668)],[np.float32(0.055879492)],0.055879492,6.7248263,fixed,fixed
131068,370,7.1303654,0.0,-0.36403993,-0.8090847,1,[np.float32(5.0934668)],[np.float32(0.11897195)],0.11897195,5.0934668,fixed,fixed
140770,92,6.842684,0.0,-0.34159026,-0.8561001,1,[np.float32(5.877573)],[np.float32(0.11442152)],0.11442152,7.5358305,fixed,fixed
140770,96,7.5358305,0.0,-0.37363476,-0.76500523,1,[np.float32(5.877573)],[np.float32(0.053509373)],0.053509373,7.5358305,fixed,fixed
140770,97,6.214031,0.0,-0.3042695,-0.50064534,1,[np.float32(5.877573)],[np.float32(0.025936576)],0.025936576,5.0934668,fixed,fixed
140770,102,5.0934668,0.0,-0.28133404,-0.5496383,1,[np.float32(5.0934668)],[np.float32(0.08184193)],0.08184193,6.7248263,fixed,fixed
140770,106,7.5358305,0.0,-0.40536705,-0.76500523,1,[np.float32(5.877573)],[np.float32(0.053509373)],0.053509373,8.228977,fixed,fixed
